ID;Name;Longitude_WGS84;Latitude_WGS84;NameOfStation;Line;ModeOnEvenDays;ModeOnOddDays;FullFeaturedBPAAmount;LittleFunctionalBPAAmount;BPAAmount;RepairOfEscalators;global_id;geoData
930;Технопарк, выход 1 в северный вестибюль;37.664115;55.694189;Технопарк;Замоскворецкая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:28:00, по 2 пути в 01:41:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:28:00, по 2 пути в 01:41:00";2;2;4;;62781753;{type=Point, coordinates=[37.664115, 55.694189]}
931;Технопарк, вход-выход 3 в северный вестибюль;37.663342;55.694489;Технопарк;Замоскворецкая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:28:00, по 2 пути в 01:41:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:28:00, по 2 пути в 01:41:00";2;2;4;;62781780;{type=Point, coordinates=[37.663342, 55.694489]}
932;Румянцево вход-выход 1 в южный вестибюль;37.439908;55.632939;Румянцево;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый по поезд по 1 пути 05:53:15, по 2 пути в 05:54:50; последний поезд по 1 пути в 01:50:00, по 2 пути в 01:18:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:15, по 2 пути в 05:51:25; последний поезд по 1 пути в 01:51:00, по 2 пути в 01:18:25";1;1;2;;64023083;{type=Point, coordinates=[37.439908, 55.632939]}
933;Румянцево вход-выход 2 в северный вестибюль;37.443499;55.632964;Румянцево;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый по поезд по 1 пути 05:53:15, по 2 пути в 05:54:50; последний поезд по 1 пути в 01:50:00, по 2 пути в 01:18:25";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:15, по 2 пути в 05:51:25; последний поезд по 1 пути в 01:51:00, по 2 пути в 01:18:25";2;0;2;;64023099;{type=Point, coordinates=[37.443499, 55.632964]}
934;Саларьево, выход 2 в южный вестибюль;37.424599;55.621985;Саларьево;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:35, по 2 пути в 05:51:45; последний поезд по 1 пути в 01:53:20, по 2 пути в 01:15:35";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:35, по 2 пути в 05:54:20; последний поезд по 1 пути в 01:53:20, по 2 пути в 01:15:35";2;0;2;;64601382;{type=Point, coordinates=[37.424599, 55.621985]}
935;Саларьево, вход 1 в северный вестибюль;37.424116;55.621627;Саларьево;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:35, по 2 пути в 05:51:45; последний поезд по 1 пути в 01:53:20, по 2 пути в 01:15:35";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:42:35, по 2 пути в 05:54:20; последний поезд по 1 пути в 01:53:20, по 2 пути в 01:15:35";5;4;9;;64601385;{type=Point, coordinates=[37.424116, 55.621627]}
936;Фонвизинская, вход-выход 3 в 1-й вестибюль;37.589410;55.822225;Фонвизинская;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:00, по 2 пути в 05:52:00; последний поезд по 1 пути в 01:12:00, по 2 пути в 01:52:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:49:00, по 2 пути в 05:58:00; последний поезд по 1 пути в 01:13:00, по 2 пути в 01:52:00";0;3;3;;273329506;{type=Point, coordinates=[37.58941, 55.822225]}
938;Бутырская, вход-выход 1 в вестибюль 2;37.601833;55.814106;Бутырская;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:45:00, по 2 пути в 05:49:00; последний поезд по 1 пути в 01:15:00, по 2 пути в 01:51:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:54:00; последний поезд по 1 пути в 01:15:00, по 2 пути в 01:51:00";0;3;3;;273329508;{type=Point, coordinates=[37.601833, 55.814106]}
940;Петровско-Разумовская, вход -выход в первый вестибюль;37.573883;55.833251;Петровско-Разумовская;Люблинско-Дмитровская линия;открытие в 05:20:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:48:00, последний поезд по 1 пути в 01:03:00;открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 06:01:55, последний поезд по 1 пути в 01:03:00;;4;4;19.09.2020-17.10.2020;273329511;{type=Point, coordinates=[37.573883, 55.833251]}
941;Петровско-Разумовская, вход-выход в объединенный вестибюль;37.575981;55.836629;Петровско-Разумовская;Люблинско-Дмитровская линия;открытие в 05:20:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:48:00, последний поезд по 1 пути в 01:03:00;открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 06:01:55, последний поезд по 1 пути в 01:03:00;;5;5;16.06.2020-26.10.2020;273329533;{type=Point, coordinates=[37.575981, 55.836629]}
942;Андроновка, вход-выход 2;37.736613;55.746438;Андроновка;Московское центральное кольцо;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути 5:53:00; последний поезд по 1 пути в 23:40:00, по 2 пути в 22:09:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути 5:53:00; последний поезд по 1 пути в 23:40:00, по 2 пути в 22:09:01";0;2;2;;277933613;{type=Point, coordinates=[37.736613, 55.746438]}
943;Андроновка, вход-выход 1;37.737601;55.746034;Андроновка;Московское центральное кольцо;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути 5:53:00; последний поезд по 1 пути в 23:40:00, по 2 пути в 22:09:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути 5:53:00; последний поезд по 1 пути в 23:40:00, по 2 пути в 22:09:00";0;2;2;;278052767;{type=Point, coordinates=[37.737601, 55.746034]}
946;Измайлово, вход-выход 1;37.746192;55.788479;Измайлово;Московское центральное кольцо;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:00, по 2 пути 5:45:00; последний поезд по 1 пути в 23:32:00, по 2 пути в 23:13:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:00, по 2 пути 5:45:00; последний поезд по 1 пути в 23:32:00, по 2 пути в 23:13:00";4;0;4;;278052788;{type=Point, coordinates=[37.746192, 55.788479]}
